"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
396,11/22/18 03:34:00 AM,11.370,,,,
397,11/22/18 03:44:00 AM,11.370,,,,
398,11/22/18 03:54:00 AM,11.370,,,,
399,11/22/18 04:04:00 AM,11.370,,,,
400,11/22/18 04:14:00 AM,11.370,,,,
401,11/22/18 04:24:00 AM,11.370,,,,
402,11/22/18 04:34:00 AM,11.370,,,,
403,11/22/18 04:44:00 AM,11.370,,,,
404,11/22/18 04:54:00 AM,11.370,,,,
405,11/22/18 05:04:00 AM,11.370,,,,
406,11/22/18 05:14:00 AM,11.370,,,,
407,11/22/18 05:24:00 AM,11.370,,,,
408,11/22/18 05:34:00 AM,11.394,,,,
409,11/22/18 05:44:00 AM,11.394,,,,
410,11/22/18 05:54:00 AM,11.394,,,,
411,11/22/18 06:04:00 AM,11.394,,,,
412,11/22/18 06:14:00 AM,11.419,,,,
413,11/22/18 06:24:00 AM,11.419,,,,
414,11/22/18 06:34:00 AM,11.419,,,,
415,11/22/18 06:44:00 AM,11.419,,,,
416,11/22/18 06:54:00 AM,11.419,,,,
417,11/22/18 07:04:00 AM,11.419,,,,
418,11/22/18 07:14:00 AM,11.419,,,,
419,11/22/18 07:24:00 AM,11.419,,,,
420,11/22/18 07:34:00 AM,11.419,,,,
421,11/22/18 07:44:00 AM,11.419,,,,
422,11/22/18 07:54:00 AM,11.419,,,,
423,11/22/18 08:04:00 AM,11.419,,,,
424,11/22/18 08:14:00 AM,11.419,,,,
425,11/22/18 08:24:00 AM,11.419,,,,
426,11/22/18 08:34:00 AM,11.419,,,,
427,11/22/18 08:44:00 AM,11.419,,,,
428,11/22/18 08:54:00 AM,11.394,,,,
429,11/22/18 09:04:00 AM,11.394,,,,
430,11/22/18 09:14:00 AM,11.394,,,,
431,11/22/18 09:24:00 AM,11.394,,,,
432,11/22/18 09:34:00 AM,11.394,,,,
433,11/22/18 09:44:00 AM,11.370,,,,
434,11/22/18 09:54:00 AM,11.370,,,,
435,11/22/18 10:04:00 AM,11.370,,,,
436,11/22/18 10:14:00 AM,11.370,,,,
437,11/22/18 10:24:00 AM,11.370,,,,
438,11/22/18 10:34:00 AM,11.370,,,,
439,11/22/18 10:44:00 AM,11.370,,,,
440,11/22/18 10:54:00 AM,11.370,,,,
441,11/22/18 11:04:00 AM,11.370,,,,
442,11/22/18 11:14:00 AM,11.370,,,,
443,11/22/18 11:24:00 AM,11.370,,,,
444,11/22/18 11:34:00 AM,11.370,,,,
445,11/22/18 11:44:00 AM,11.394,,,,
446,11/22/18 11:54:00 AM,11.394,,,,
447,11/22/18 12:04:00 PM,11.394,,,,
448,11/22/18 12:14:00 PM,11.394,,,,
449,11/22/18 12:24:00 PM,11.394,,,,
450,11/22/18 12:34:00 PM,11.419,,,,
451,11/22/18 12:44:00 PM,11.419,,,,
452,11/22/18 12:54:00 PM,11.419,,,,
453,11/22/18 01:04:00 PM,11.419,,,,
454,11/22/18 01:14:00 PM,11.443,,,,
455,11/22/18 01:24:00 PM,11.443,,,,
456,11/22/18 01:34:00 PM,11.443,,,,
457,11/22/18 01:44:00 PM,11.467,,,,
458,11/22/18 01:54:00 PM,11.467,,,,
459,11/22/18 02:04:00 PM,11.467,,,,
