"Plot Title: 06-28MAY19_20454092_DO_Logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Expired Sensor Cap (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1777,05/19/19 07:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1778,05/19/19 07:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1779,05/19/19 07:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1780,05/19/19 07:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1781,05/19/19 08:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1782,05/19/19 08:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1783,05/19/19 08:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1784,05/19/19 08:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1785,05/19/19 08:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1786,05/19/19 08:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1787,05/19/19 09:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1788,05/19/19 09:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1789,05/19/19 09:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1790,05/19/19 09:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1791,05/19/19 09:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1792,05/19/19 09:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1793,05/19/19 10:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1794,05/19/19 10:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1795,05/19/19 10:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1796,05/19/19 10:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1797,05/19/19 10:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1798,05/19/19 10:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1799,05/19/19 11:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1800,05/19/19 11:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1801,05/19/19 11:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1802,05/19/19 11:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1803,05/19/19 11:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1804,05/19/19 11:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1805,05/20/19 12:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1806,05/20/19 12:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1807,05/20/19 12:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1808,05/20/19 12:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1809,05/20/19 12:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1810,05/20/19 12:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1811,05/20/19 01:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1812,05/20/19 01:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1813,05/20/19 01:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1814,05/20/19 01:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1815,05/20/19 01:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1816,05/20/19 01:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1817,05/20/19 02:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1818,05/20/19 02:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1819,05/20/19 02:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1820,05/20/19 02:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1821,05/20/19 02:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1822,05/20/19 02:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1823,05/20/19 03:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1824,05/20/19 03:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1825,05/20/19 03:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1826,05/20/19 03:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1827,05/20/19 03:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1828,05/20/19 03:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1829,05/20/19 04:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1830,05/20/19 04:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1831,05/20/19 04:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1832,05/20/19 04:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1833,05/20/19 04:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1834,05/20/19 04:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1835,05/20/19 05:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1836,05/20/19 05:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1837,05/20/19 05:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1838,05/20/19 05:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1839,05/20/19 05:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1840,05/20/19 05:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1841,05/20/19 06:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1842,05/20/19 06:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1843,05/20/19 06:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1844,05/20/19 06:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1845,05/20/19 06:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1846,05/20/19 06:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1847,05/20/19 07:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1848,05/20/19 07:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1849,05/20/19 07:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1850,05/20/19 07:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1851,05/20/19 07:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1852,05/20/19 07:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1853,05/20/19 08:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1854,05/20/19 08:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1855,05/20/19 08:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1856,05/20/19 08:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1857,05/20/19 08:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1858,05/20/19 08:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1859,05/20/19 09:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1860,05/20/19 09:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1861,05/20/19 09:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1862,05/20/19 09:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1863,05/20/19 09:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1864,05/20/19 09:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1865,05/20/19 10:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1866,05/20/19 10:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1867,05/20/19 10:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1868,05/20/19 10:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1869,05/20/19 10:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1870,05/20/19 10:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1871,05/20/19 11:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1872,05/20/19 11:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1873,05/20/19 11:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1874,05/20/19 11:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1875,05/20/19 11:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1876,05/20/19 11:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1877,05/20/19 12:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1878,05/20/19 12:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1879,05/20/19 12:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1880,05/20/19 12:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1881,05/20/19 12:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1882,05/20/19 12:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1883,05/20/19 01:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1884,05/20/19 01:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1885,05/20/19 01:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1886,05/20/19 01:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1887,05/20/19 01:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1888,05/20/19 01:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1889,05/20/19 02:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1890,05/20/19 02:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1891,05/20/19 02:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1892,05/20/19 02:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1893,05/20/19 02:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1894,05/20/19 02:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1895,05/20/19 03:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1896,05/20/19 03:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1897,05/20/19 03:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1898,05/20/19 03:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1899,05/20/19 03:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1900,05/20/19 03:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1901,05/20/19 04:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1902,05/20/19 04:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1903,05/20/19 04:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1904,05/20/19 04:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1905,05/20/19 04:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1906,05/20/19 04:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1907,05/20/19 05:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1908,05/20/19 05:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1909,05/20/19 05:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1910,05/20/19 05:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1911,05/20/19 05:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1912,05/20/19 05:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1913,05/20/19 06:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1914,05/20/19 06:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1915,05/20/19 06:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1916,05/20/19 06:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1917,05/20/19 06:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1918,05/20/19 06:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1919,05/20/19 07:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1920,05/20/19 07:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1921,05/20/19 07:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1922,05/20/19 07:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1923,05/20/19 07:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1924,05/20/19 07:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1925,05/20/19 08:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1926,05/20/19 08:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1927,05/20/19 08:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1928,05/20/19 08:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1929,05/20/19 08:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1930,05/20/19 08:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1931,05/20/19 09:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1932,05/20/19 09:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1933,05/20/19 09:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1934,05/20/19 09:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1935,05/20/19 09:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1936,05/20/19 09:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1937,05/20/19 10:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1938,05/20/19 10:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1939,05/20/19 10:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1940,05/20/19 10:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1941,05/20/19 10:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1942,05/20/19 10:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1943,05/20/19 11:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1944,05/20/19 11:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1945,05/20/19 11:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1946,05/20/19 11:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1947,05/20/19 11:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1948,05/20/19 11:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1949,05/21/19 12:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1950,05/21/19 12:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1951,05/21/19 12:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1952,05/21/19 12:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1953,05/21/19 12:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1954,05/21/19 12:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1955,05/21/19 01:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1956,05/21/19 01:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1957,05/21/19 01:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1958,05/21/19 01:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1959,05/21/19 01:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1960,05/21/19 01:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1961,05/21/19 02:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1962,05/21/19 02:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1963,05/21/19 02:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1964,05/21/19 02:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1965,05/21/19 02:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1966,05/21/19 02:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1967,05/21/19 03:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1968,05/21/19 03:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1969,05/21/19 03:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1970,05/21/19 03:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1971,05/21/19 03:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1972,05/21/19 03:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1973,05/21/19 04:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1974,05/21/19 04:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1975,05/21/19 04:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1976,05/21/19 04:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1977,05/21/19 04:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1978,05/21/19 04:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1979,05/21/19 05:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1980,05/21/19 05:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1981,05/21/19 05:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1982,05/21/19 05:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1983,05/21/19 05:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1984,05/21/19 05:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1985,05/21/19 06:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1986,05/21/19 06:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1987,05/21/19 06:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1988,05/21/19 06:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1989,05/21/19 06:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1990,05/21/19 06:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1991,05/21/19 07:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1992,05/21/19 07:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1993,05/21/19 07:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1994,05/21/19 07:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1995,05/21/19 07:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1996,05/21/19 07:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1997,05/21/19 08:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1998,05/21/19 08:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1999,05/21/19 08:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2000,05/21/19 08:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2001,05/21/19 08:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2002,05/21/19 08:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2003,05/21/19 09:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2004,05/21/19 09:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2005,05/21/19 09:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2006,05/21/19 09:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2007,05/21/19 09:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2008,05/21/19 09:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2009,05/21/19 10:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2010,05/21/19 10:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2011,05/21/19 10:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2012,05/21/19 10:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2013,05/21/19 10:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2014,05/21/19 10:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2015,05/21/19 11:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2016,05/21/19 11:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2017,05/21/19 11:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2018,05/21/19 11:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2019,05/21/19 11:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2020,05/21/19 11:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2021,05/21/19 12:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2022,05/21/19 12:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2023,05/21/19 12:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2024,05/21/19 12:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2025,05/21/19 12:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2026,05/21/19 12:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2027,05/21/19 01:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2028,05/21/19 01:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2029,05/21/19 01:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2030,05/21/19 01:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2031,05/21/19 01:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2032,05/21/19 01:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2033,05/21/19 02:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2034,05/21/19 02:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2035,05/21/19 02:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2036,05/21/19 02:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2037,05/21/19 02:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2038,05/21/19 02:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2039,05/21/19 03:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2040,05/21/19 03:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2041,05/21/19 03:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2042,05/21/19 03:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2043,05/21/19 03:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2044,05/21/19 03:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2045,05/21/19 04:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2046,05/21/19 04:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2047,05/21/19 04:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2048,05/21/19 04:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2049,05/21/19 04:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2050,05/21/19 04:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2051,05/21/19 05:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2052,05/21/19 05:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2053,05/21/19 05:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2054,05/21/19 05:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2055,05/21/19 05:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2056,05/21/19 05:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2057,05/21/19 06:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2058,05/21/19 06:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2059,05/21/19 06:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2060,05/21/19 06:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2061,05/21/19 06:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2062,05/21/19 06:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2063,05/21/19 07:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2064,05/21/19 07:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2065,05/21/19 07:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2066,05/21/19 07:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2067,05/21/19 07:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2068,05/21/19 07:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2069,05/21/19 08:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2070,05/21/19 08:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2071,05/21/19 08:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2072,05/21/19 08:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2073,05/21/19 08:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2074,05/21/19 08:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2075,05/21/19 09:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2076,05/21/19 09:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2077,05/21/19 09:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2078,05/21/19 09:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2079,05/21/19 09:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2080,05/21/19 09:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2081,05/21/19 10:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2082,05/21/19 10:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2083,05/21/19 10:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2084,05/21/19 10:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2085,05/21/19 10:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2086,05/21/19 10:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2087,05/21/19 11:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2088,05/21/19 11:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2089,05/21/19 11:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2090,05/21/19 11:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2091,05/21/19 11:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2092,05/21/19 11:55:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
2093,05/22/19 12:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2094,05/22/19 12:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2095,05/22/19 12:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2096,05/22/19 12:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2097,05/22/19 12:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2098,05/22/19 12:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2099,05/22/19 01:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2100,05/22/19 01:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2101,05/22/19 01:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2102,05/22/19 01:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
2103,05/22/19 01:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
