"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.51095296737821,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.11731392206606,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.11603405214169,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.52008279072764,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.51275088103017,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.02461463812568,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.01492307090083,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.50319057983003,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.50001918103776,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.58486421848313,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.18372767894857,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.5163263043223,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2059.53885,NA,NA,"2018-12-04"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-12-04,30.53,7.52016566706075,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2059.53885,NA,NA,"2018-12-04"
