"Plot Title: 20449374_ConductivityLogger"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
262,11/21/18 05:21:30 AM,33041.7,30865.3,11.45,41.7,0.0264,,,,
263,11/21/18 05:31:30 AM,33041.7,30846.0,11.45,41.7,0.0264,,,,
264,11/21/18 05:41:30 AM,33041.7,30839.5,11.45,41.6,0.0264,,,,
265,11/21/18 05:51:30 AM,33041.7,30846.0,11.45,41.6,0.0264,,,,
266,11/21/18 06:01:30 AM,33041.7,30849.2,11.45,41.7,0.0264,,,,
267,11/21/18 06:11:30 AM,33041.7,30829.8,11.46,41.6,0.0264,,,,
268,11/21/18 06:21:30 AM,33041.7,30833.0,11.44,41.6,0.0264,,,,
269,11/21/18 06:31:30 AM,33041.7,30833.0,11.44,41.6,0.0264,,,,
270,11/21/18 06:41:30 AM,33041.7,30810.4,11.44,41.6,0.0264,,,,
271,11/21/18 06:51:30 AM,33041.7,30829.8,11.44,41.6,0.0264,,,,
272,11/21/18 07:01:30 AM,33041.7,30842.7,11.45,41.6,0.0264,,,,
273,11/21/18 07:11:30 AM,33041.7,30820.1,11.44,41.6,0.0264,,,,
274,11/21/18 07:21:30 AM,33041.7,30855.6,11.44,41.7,0.0264,,,,
275,11/21/18 07:31:30 AM,33041.7,30868.6,11.44,41.7,0.0264,,,,
276,11/21/18 07:41:30 AM,33041.7,30846.0,11.43,41.7,0.0264,,,,
277,11/21/18 07:51:30 AM,33041.7,30849.2,11.43,41.7,0.0264,,,,
278,11/21/18 08:01:30 AM,33041.7,30836.3,11.43,41.7,0.0264,,,,
279,11/21/18 08:11:30 AM,33041.7,30865.3,11.44,41.7,0.0264,,,,
280,11/21/18 08:21:30 AM,33041.7,30849.2,11.44,41.7,0.0264,,,,
281,11/21/18 08:31:30 AM,33041.7,30878.3,11.43,41.7,0.0264,,,,
282,11/21/18 08:41:30 AM,33041.7,30855.6,11.44,41.7,0.0264,,,,
283,11/21/18 08:51:30 AM,33041.7,30878.3,11.44,41.7,0.0264,,,,
284,11/21/18 09:01:30 AM,33041.7,30875.1,11.44,41.7,0.0264,,,,
285,11/21/18 09:11:30 AM,33041.7,30865.3,11.44,41.7,0.0264,,,,
286,11/21/18 09:21:30 AM,33041.7,30868.6,11.45,41.7,0.0264,,,,
287,11/21/18 09:31:30 AM,33041.7,30855.6,11.44,41.7,0.0264,,,,
