"","temp","ObservationDate","location","sensortype","treatment"
"3112",8.57,2019-02-08 09:31:00,"salmonShed","20449374","ambient"
"3113",8.57,2019-02-08 09:41:00,"salmonShed","20449374","ambient"
"3114",8.57,2019-02-08 12:11:00,"salmonShed","20449374","ambient"
"3115",8.57,2019-02-08 15:01:00,"salmonShed","20449374","ambient"
"3116",8.57,2019-02-10 11:21:00,"salmonShed","20449374","ambient"
"3117",8.57,2019-02-11 16:21:00,"salmonShed","20449374","ambient"
"3118",8.57,2019-02-11 16:31:00,"salmonShed","20449374","ambient"
"3119",8.57,2019-02-11 16:51:00,"salmonShed","20449374","ambient"
"3120",8.57,2019-02-11 22:01:00,"salmonShed","20449374","ambient"
"3121",8.57,2019-02-11 22:11:00,"salmonShed","20449374","ambient"
"3122",8.57,2019-02-11 22:21:00,"salmonShed","20449374","ambient"
"3123",8.57,2019-02-11 22:31:00,"salmonShed","20449374","ambient"
"3124",8.57,2019-02-12 07:51:00,"salmonShed","20449374","ambient"
"3125",8.57,2019-02-12 19:21:00,"salmonShed","20449374","ambient"
"3126",8.57,2019-02-13 01:01:00,"salmonShed","20449374","ambient"
"3127",8.57,2019-02-15 01:01:00,"salmonShed","20449374","ambient"
"3128",8.57,2019-02-16 05:11:00,"salmonShed","20449374","ambient"
"3129",8.57,2019-02-16 11:21:00,"salmonShed","20449374","ambient"
"3130",8.57,2019-02-17 12:21:00,"salmonShed","20449374","ambient"
"3131",8.57,2019-02-17 12:31:00,"salmonShed","20449374","ambient"
"3132",8.57,2019-02-17 12:41:00,"salmonShed","20449374","ambient"
"3133",8.57,2019-02-17 18:21:00,"salmonShed","20449374","ambient"
"3134",8.57,2019-02-18 04:41:00,"salmonShed","20449374","ambient"
"3135",8.57,2019-02-18 11:11:00,"salmonShed","20449374","ambient"
"3136",8.57,2019-02-18 11:21:00,"salmonShed","20449374","ambient"
"3137",8.57,2019-02-19 23:51:00,"salmonShed","20449374","ambient"
"3138",8.57,2019-02-20 02:51:00,"salmonShed","20449374","ambient"
"3139",8.57,2019-02-20 03:01:00,"salmonShed","20449374","ambient"
"3140",8.57,2019-02-20 12:01:00,"salmonShed","20449374","ambient"
"3141",8.57,2019-02-21 07:01:00,"salmonShed","20449374","ambient"
"3142",8.57,2019-02-21 07:11:00,"salmonShed","20449374","ambient"
"3143",8.57,2019-02-22 14:21:00,"salmonShed","20449374","ambient"
"3144",8.57,2019-02-23 05:31:00,"salmonShed","20449374","ambient"
"3145",8.57,2019-02-23 05:41:00,"salmonShed","20449374","ambient"
"3146",8.57,2019-02-24 02:21:00,"salmonShed","20449374","ambient"
"3147",8.57,2019-02-24 05:41:00,"salmonShed","20449374","ambient"
"3148",8.57,2019-02-24 05:51:00,"salmonShed","20449374","ambient"
"3149",8.57,2019-02-24 13:31:00,"salmonShed","20449374","ambient"
"3150",8.57,2019-02-24 13:41:00,"salmonShed","20449374","ambient"
"3151",8.57,2019-02-24 17:01:00,"salmonShed","20449374","ambient"
"3152",8.57,2019-02-25 21:51:00,"salmonShed","20449374","ambient"
"3153",8.57,2019-02-25 22:01:00,"salmonShed","20449374","ambient"
"3154",8.57,2019-02-25 22:11:00,"salmonShed","20449374","ambient"
"3155",8.57,2019-02-26 09:21:00,"salmonShed","20449374","ambient"
"3156",8.57,2019-02-26 18:21:00,"salmonShed","20449374","ambient"
"3157",8.57,2019-02-26 21:21:00,"salmonShed","20449374","ambient"
"3158",8.57,2019-02-27 09:51:00,"salmonShed","20449374","ambient"
"3159",8.57,2019-02-28 04:41:00,"salmonShed","20449374","ambient"
"3160",8.57,2019-03-02 01:51:00,"salmonShed","20449374","ambient"
"3161",8.57,2019-03-02 07:41:00,"salmonShed","20449374","ambient"
"3162",8.57,2019-03-02 11:01:00,"salmonShed","20449374","ambient"
"3163",8.57,2019-03-02 11:11:00,"salmonShed","20449374","ambient"
"3164",8.57,2019-03-02 19:41:00,"salmonShed","20449374","ambient"
"3165",8.57,2019-03-02 21:01:00,"salmonShed","20449374","ambient"
"3166",8.57,2019-03-02 21:11:00,"salmonShed","20449374","ambient"
"3167",8.57,2019-03-03 00:51:00,"salmonShed","20449374","ambient"
"3168",8.57,2019-03-03 01:01:00,"salmonShed","20449374","ambient"
"3169",8.57,2019-03-03 11:51:00,"salmonShed","20449374","ambient"
"3170",8.57,2019-03-04 11:21:00,"salmonShed","20449374","ambient"
"3171",8.57,2019-03-04 11:31:00,"salmonShed","20449374","ambient"
"3172",8.57,2019-03-05 12:41:00,"salmonShed","20449374","ambient"
"3173",8.57,2019-03-06 00:01:00,"salmonShed","20449374","ambient"
"3174",8.57,2019-03-06 00:11:00,"salmonShed","20449374","ambient"
"3175",8.57,2019-03-06 02:01:00,"salmonShed","20449374","ambient"
"3176",8.57,2019-03-07 03:01:00,"salmonShed","20449374","ambient"
"3177",8.57,2019-03-07 03:21:00,"salmonShed","20449374","ambient"
"3178",8.57,2019-03-07 03:31:00,"salmonShed","20449374","ambient"
"3179",8.57,2019-03-07 03:41:00,"salmonShed","20449374","ambient"
"3180",8.57,2019-03-07 03:51:00,"salmonShed","20449374","ambient"
"3181",8.57,2019-03-07 13:01:00,"salmonShed","20449374","ambient"
"3182",8.57,2019-03-11 14:21:00,"salmonShed","20449374","ambient"
"3183",8.57,2019-03-11 17:41:00,"salmonShed","20449374","ambient"
"3184",8.57,2019-03-11 17:51:00,"salmonShed","20449374","ambient"
"3185",8.57,2019-03-11 20:41:00,"salmonShed","20449374","ambient"
"3186",8.57,2019-03-12 13:21:00,"salmonShed","20449374","ambient"
"3187",8.57,2019-03-12 13:31:00,"salmonShed","20449374","ambient"
"3188",8.57,2019-03-12 20:31:00,"salmonShed","20449374","ambient"
"3189",8.57,2019-03-12 20:41:00,"salmonShed","20449374","ambient"
"3190",8.57,2019-03-13 20:01:00,"salmonShed","20449374","ambient"
"3191",8.57,2019-03-14 12:41:00,"salmonShed","20449374","ambient"
"3192",8.57,2019-03-15 01:41:00,"salmonShed","20449374","ambient"
"3193",8.57,2019-03-15 01:51:00,"salmonShed","20449374","ambient"
"3194",8.57,2019-03-15 02:01:00,"salmonShed","20449374","ambient"
"3195",8.57,2019-03-16 02:11:00,"salmonShed","20449374","ambient"
"3196",8.57,2019-03-16 09:51:00,"salmonShed","20449374","ambient"
"3197",8.57,2019-03-17 07:31:00,"salmonShed","20449374","ambient"
"3198",8.57,2019-03-22 05:51:00,"salmonShed","20449374","ambient"
"3199",8.57,2019-03-22 06:01:00,"salmonShed","20449374","ambient"
"3200",8.58,2019-02-05 03:01:00,"salmonShed","20449374","ambient"
"3201",8.58,2019-02-07 07:01:00,"salmonShed","20449374","ambient"
"3202",8.58,2019-02-07 07:11:00,"salmonShed","20449374","ambient"
"3203",8.58,2019-02-07 11:51:00,"salmonShed","20449374","ambient"
"3204",8.58,2019-02-07 21:51:00,"salmonShed","20449374","ambient"
"3205",8.58,2019-02-07 22:01:00,"salmonShed","20449374","ambient"
"3206",8.58,2019-02-07 22:11:00,"salmonShed","20449374","ambient"
"3207",8.58,2019-02-08 07:11:00,"salmonShed","20449374","ambient"
"3208",8.58,2019-02-08 07:21:00,"salmonShed","20449374","ambient"
"3209",8.58,2019-02-08 12:21:00,"salmonShed","20449374","ambient"
"3210",8.58,2019-02-08 14:41:00,"salmonShed","20449374","ambient"
"3211",8.58,2019-02-08 14:51:00,"salmonShed","20449374","ambient"
"3212",8.58,2019-02-10 11:31:00,"salmonShed","20449374","ambient"
"3213",8.58,2019-02-11 16:41:00,"salmonShed","20449374","ambient"
"3214",8.58,2019-02-11 22:41:00,"salmonShed","20449374","ambient"
"3215",8.58,2019-02-12 04:41:00,"salmonShed","20449374","ambient"
"3216",8.58,2019-02-12 08:01:00,"salmonShed","20449374","ambient"
"3217",8.58,2019-02-12 08:11:00,"salmonShed","20449374","ambient"
"3218",8.58,2019-02-12 19:31:00,"salmonShed","20449374","ambient"
"3219",8.58,2019-02-12 19:41:00,"salmonShed","20449374","ambient"
"3220",8.58,2019-02-12 19:51:00,"salmonShed","20449374","ambient"
"3221",8.58,2019-02-12 20:01:00,"salmonShed","20449374","ambient"
"3222",8.58,2019-02-12 20:11:00,"salmonShed","20449374","ambient"
"3223",8.58,2019-02-15 19:01:00,"salmonShed","20449374","ambient"
"3224",8.58,2019-02-15 23:51:00,"salmonShed","20449374","ambient"
"3225",8.58,2019-02-16 04:01:00,"salmonShed","20449374","ambient"
"3226",8.58,2019-02-16 04:51:00,"salmonShed","20449374","ambient"
"3227",8.58,2019-02-16 05:01:00,"salmonShed","20449374","ambient"
"3228",8.58,2019-02-16 18:41:00,"salmonShed","20449374","ambient"
"3229",8.58,2019-02-17 18:11:00,"salmonShed","20449374","ambient"
"3230",8.58,2019-02-18 04:51:00,"salmonShed","20449374","ambient"
"3231",8.58,2019-02-18 05:01:00,"salmonShed","20449374","ambient"
"3232",8.58,2019-02-18 05:11:00,"salmonShed","20449374","ambient"
"3233",8.58,2019-02-18 07:51:00,"salmonShed","20449374","ambient"
"3234",8.58,2019-02-18 08:01:00,"salmonShed","20449374","ambient"
"3235",8.58,2019-02-18 11:31:00,"salmonShed","20449374","ambient"
"3236",8.58,2019-02-18 20:41:00,"salmonShed","20449374","ambient"
"3237",8.58,2019-02-20 10:11:00,"salmonShed","20449374","ambient"
"3238",8.58,2019-02-20 12:11:00,"salmonShed","20449374","ambient"
"3239",8.58,2019-02-20 22:31:00,"salmonShed","20449374","ambient"
"3240",8.58,2019-02-22 00:01:00,"salmonShed","20449374","ambient"
"3241",8.58,2019-02-22 03:31:00,"salmonShed","20449374","ambient"
"3242",8.58,2019-02-23 00:31:00,"salmonShed","20449374","ambient"
"3243",8.58,2019-02-23 05:51:00,"salmonShed","20449374","ambient"
"3244",8.58,2019-02-24 06:01:00,"salmonShed","20449374","ambient"
"3245",8.58,2019-02-24 06:11:00,"salmonShed","20449374","ambient"
"3246",8.58,2019-02-24 06:21:00,"salmonShed","20449374","ambient"
"3247",8.58,2019-02-24 13:21:00,"salmonShed","20449374","ambient"
"3248",8.58,2019-02-25 22:21:00,"salmonShed","20449374","ambient"
"3249",8.58,2019-02-25 22:31:00,"salmonShed","20449374","ambient"
"3250",8.58,2019-02-25 22:51:00,"salmonShed","20449374","ambient"
"3251",8.58,2019-02-26 09:31:00,"salmonShed","20449374","ambient"
"3252",8.58,2019-02-26 09:41:00,"salmonShed","20449374","ambient"
"3253",8.58,2019-02-26 09:51:00,"salmonShed","20449374","ambient"
"3254",8.58,2019-02-26 10:01:00,"salmonShed","20449374","ambient"
"3255",8.58,2019-02-26 21:01:00,"salmonShed","20449374","ambient"
"3256",8.58,2019-02-26 21:11:00,"salmonShed","20449374","ambient"
"3257",8.58,2019-02-27 10:01:00,"salmonShed","20449374","ambient"
"3258",8.58,2019-02-28 04:21:00,"salmonShed","20449374","ambient"
"3259",8.58,2019-02-28 04:31:00,"salmonShed","20449374","ambient"
"3260",8.58,2019-03-01 09:01:00,"salmonShed","20449374","ambient"
"3261",8.58,2019-03-02 01:41:00,"salmonShed","20449374","ambient"
"3262",8.58,2019-03-02 11:21:00,"salmonShed","20449374","ambient"
"3263",8.58,2019-03-02 19:11:00,"salmonShed","20449374","ambient"
"3264",8.58,2019-03-02 19:21:00,"salmonShed","20449374","ambient"
"3265",8.58,2019-03-02 19:31:00,"salmonShed","20449374","ambient"
"3266",8.58,2019-03-03 12:01:00,"salmonShed","20449374","ambient"
"3267",8.58,2019-03-03 19:11:00,"salmonShed","20449374","ambient"
"3268",8.58,2019-03-03 19:21:00,"salmonShed","20449374","ambient"
"3269",8.58,2019-03-03 19:31:00,"salmonShed","20449374","ambient"
"3270",8.58,2019-03-04 11:41:00,"salmonShed","20449374","ambient"
"3271",8.58,2019-03-04 19:01:00,"salmonShed","20449374","ambient"
"3272",8.58,2019-03-05 20:31:00,"salmonShed","20449374","ambient"
"3273",8.58,2019-03-06 00:21:00,"salmonShed","20449374","ambient"
"3274",8.58,2019-03-06 00:31:00,"salmonShed","20449374","ambient"
"3275",8.58,2019-03-06 01:11:00,"salmonShed","20449374","ambient"
"3276",8.58,2019-03-06 01:21:00,"salmonShed","20449374","ambient"
"3277",8.58,2019-03-06 01:31:00,"salmonShed","20449374","ambient"
"3278",8.58,2019-03-06 01:41:00,"salmonShed","20449374","ambient"
"3279",8.58,2019-03-06 01:51:00,"salmonShed","20449374","ambient"
"3280",8.58,2019-03-07 19:21:00,"salmonShed","20449374","ambient"
"3281",8.58,2019-03-11 14:31:00,"salmonShed","20449374","ambient"
"3282",8.58,2019-03-11 17:31:00,"salmonShed","20449374","ambient"
"3283",8.58,2019-03-12 13:41:00,"salmonShed","20449374","ambient"
"3284",8.58,2019-03-12 13:51:00,"salmonShed","20449374","ambient"
"3285",8.58,2019-03-12 19:01:00,"salmonShed","20449374","ambient"
"3286",8.58,2019-03-12 19:11:00,"salmonShed","20449374","ambient"
"3287",8.58,2019-03-12 19:21:00,"salmonShed","20449374","ambient"
"3288",8.58,2019-03-12 19:31:00,"salmonShed","20449374","ambient"
"3289",8.58,2019-03-12 19:41:00,"salmonShed","20449374","ambient"
"3290",8.58,2019-03-12 19:51:00,"salmonShed","20449374","ambient"
"3291",8.58,2019-03-12 20:01:00,"salmonShed","20449374","ambient"
"3292",8.58,2019-03-12 20:11:00,"salmonShed","20449374","ambient"
"3293",8.58,2019-03-12 20:21:00,"salmonShed","20449374","ambient"
"3294",8.58,2019-03-13 15:21:00,"salmonShed","20449374","ambient"
"3295",8.58,2019-03-14 12:51:00,"salmonShed","20449374","ambient"
"3296",8.58,2019-03-14 23:51:00,"salmonShed","20449374","ambient"
"3297",8.58,2019-03-15 00:01:00,"salmonShed","20449374","ambient"
"3298",8.58,2019-03-15 00:11:00,"salmonShed","20449374","ambient"
"3299",8.58,2019-03-15 00:21:00,"salmonShed","20449374","ambient"
"3300",8.58,2019-03-15 00:31:00,"salmonShed","20449374","ambient"
"3301",8.58,2019-03-15 00:41:00,"salmonShed","20449374","ambient"
"3302",8.58,2019-03-15 00:51:00,"salmonShed","20449374","ambient"
"3303",8.58,2019-03-15 01:01:00,"salmonShed","20449374","ambient"
"3304",8.58,2019-03-15 01:11:00,"salmonShed","20449374","ambient"
"3305",8.58,2019-03-15 01:21:00,"salmonShed","20449374","ambient"
"3306",8.58,2019-03-15 01:31:00,"salmonShed","20449374","ambient"
"3307",8.58,2019-03-15 10:11:00,"salmonShed","20449374","ambient"
"3308",8.58,2019-03-15 10:21:00,"salmonShed","20449374","ambient"
"3309",8.58,2019-03-15 10:31:00,"salmonShed","20449374","ambient"
"3310",8.58,2019-03-16 01:51:00,"salmonShed","20449374","ambient"
"3311",8.58,2019-03-16 02:01:00,"salmonShed","20449374","ambient"
"3312",8.58,2019-03-16 10:01:00,"salmonShed","20449374","ambient"
"3313",8.58,2019-03-17 06:41:00,"salmonShed","20449374","ambient"
"3314",8.58,2019-03-17 06:51:00,"salmonShed","20449374","ambient"
"3315",8.58,2019-03-17 07:01:00,"salmonShed","20449374","ambient"
"3316",8.58,2019-03-17 07:11:00,"salmonShed","20449374","ambient"
"3317",8.58,2019-03-17 07:21:00,"salmonShed","20449374","ambient"
"3318",8.58,2019-03-17 07:41:00,"salmonShed","20449374","ambient"
"3319",8.58,2019-03-17 07:51:00,"salmonShed","20449374","ambient"
"3320",8.58,2019-03-17 08:01:00,"salmonShed","20449374","ambient"
"3321",8.58,2019-03-17 08:11:00,"salmonShed","20449374","ambient"
"3322",8.58,2019-03-17 08:21:00,"salmonShed","20449374","ambient"
"3323",8.58,2019-03-22 04:21:00,"salmonShed","20449374","ambient"
"3324",8.58,2019-03-22 04:31:00,"salmonShed","20449374","ambient"
"3325",8.58,2019-03-22 06:11:00,"salmonShed","20449374","ambient"
"3326",8.58,2019-03-22 06:21:00,"salmonShed","20449374","ambient"
"3327",8.59,2019-02-07 06:51:00,"salmonShed","20449374","ambient"
"3328",8.59,2019-02-07 12:01:00,"salmonShed","20449374","ambient"
"3329",8.59,2019-02-07 21:31:00,"salmonShed","20449374","ambient"
"3330",8.59,2019-02-07 21:41:00,"salmonShed","20449374","ambient"
"3331",8.59,2019-02-08 07:31:00,"salmonShed","20449374","ambient"
"3332",8.59,2019-02-08 09:01:00,"salmonShed","20449374","ambient"
"3333",8.59,2019-02-08 09:11:00,"salmonShed","20449374","ambient"
"3334",8.59,2019-02-08 12:31:00,"salmonShed","20449374","ambient"
"3335",8.59,2019-02-08 12:41:00,"salmonShed","20449374","ambient"
"3336",8.59,2019-02-11 22:51:00,"salmonShed","20449374","ambient"
"3337",8.59,2019-02-11 23:01:00,"salmonShed","20449374","ambient"
"3338",8.59,2019-02-12 08:21:00,"salmonShed","20449374","ambient"
"3339",8.59,2019-02-12 08:31:00,"salmonShed","20449374","ambient"
"3340",8.59,2019-02-12 19:01:00,"salmonShed","20449374","ambient"
"3341",8.59,2019-02-12 19:11:00,"salmonShed","20449374","ambient"
"3342",8.59,2019-02-13 00:51:00,"salmonShed","20449374","ambient"
"3343",8.59,2019-02-15 01:11:00,"salmonShed","20449374","ambient"
"3344",8.59,2019-02-16 03:31:00,"salmonShed","20449374","ambient"
"3345",8.59,2019-02-16 03:41:00,"salmonShed","20449374","ambient"
"3346",8.59,2019-02-16 03:51:00,"salmonShed","20449374","ambient"
"3347",8.59,2019-02-16 04:11:00,"salmonShed","20449374","ambient"
"3348",8.59,2019-02-16 04:21:00,"salmonShed","20449374","ambient"
"3349",8.59,2019-02-16 11:31:00,"salmonShed","20449374","ambient"
"3350",8.59,2019-02-16 11:41:00,"salmonShed","20449374","ambient"
"3351",8.59,2019-02-17 12:51:00,"salmonShed","20449374","ambient"
"3352",8.59,2019-02-18 05:21:00,"salmonShed","20449374","ambient"
"3353",8.59,2019-02-18 05:31:00,"salmonShed","20449374","ambient"
"3354",8.59,2019-02-18 05:41:00,"salmonShed","20449374","ambient"
"3355",8.59,2019-02-18 05:51:00,"salmonShed","20449374","ambient"
"3356",8.59,2019-02-18 06:01:00,"salmonShed","20449374","ambient"
"3357",8.59,2019-02-18 07:41:00,"salmonShed","20449374","ambient"
"3358",8.59,2019-02-18 11:41:00,"salmonShed","20449374","ambient"
"3359",8.59,2019-02-18 11:51:00,"salmonShed","20449374","ambient"
"3360",8.59,2019-02-19 02:21:00,"salmonShed","20449374","ambient"
"3361",8.59,2019-02-19 23:41:00,"salmonShed","20449374","ambient"
"3362",8.59,2019-02-20 09:01:00,"salmonShed","20449374","ambient"
"3363",8.59,2019-02-20 12:21:00,"salmonShed","20449374","ambient"
"3364",8.59,2019-02-21 07:21:00,"salmonShed","20449374","ambient"
"3365",8.59,2019-02-21 07:31:00,"salmonShed","20449374","ambient"
"3366",8.59,2019-02-22 14:31:00,"salmonShed","20449374","ambient"
"3367",8.59,2019-02-24 02:11:00,"salmonShed","20449374","ambient"
"3368",8.59,2019-02-24 06:31:00,"salmonShed","20449374","ambient"
"3369",8.59,2019-02-24 06:41:00,"salmonShed","20449374","ambient"
"3370",8.59,2019-02-24 06:51:00,"salmonShed","20449374","ambient"
"3371",8.59,2019-02-24 09:11:00,"salmonShed","20449374","ambient"
"3372",8.59,2019-02-24 09:21:00,"salmonShed","20449374","ambient"
"3373",8.59,2019-02-24 09:31:00,"salmonShed","20449374","ambient"
"3374",8.59,2019-02-24 09:41:00,"salmonShed","20449374","ambient"
"3375",8.59,2019-02-24 10:01:00,"salmonShed","20449374","ambient"
"3376",8.59,2019-02-24 10:11:00,"salmonShed","20449374","ambient"
"3377",8.59,2019-02-24 10:21:00,"salmonShed","20449374","ambient"
"3378",8.59,2019-02-24 10:31:00,"salmonShed","20449374","ambient"
"3379",8.59,2019-02-24 17:11:00,"salmonShed","20449374","ambient"
"3380",8.59,2019-02-25 22:41:00,"salmonShed","20449374","ambient"
"3381",8.59,2019-02-25 23:01:00,"salmonShed","20449374","ambient"
"3382",8.59,2019-02-25 23:11:00,"salmonShed","20449374","ambient"
"3383",8.59,2019-02-25 23:21:00,"salmonShed","20449374","ambient"
"3384",8.59,2019-02-25 23:31:00,"salmonShed","20449374","ambient"
"3385",8.59,2019-02-26 18:31:00,"salmonShed","20449374","ambient"
"3386",8.59,2019-02-26 20:41:00,"salmonShed","20449374","ambient"
"3387",8.59,2019-02-26 20:51:00,"salmonShed","20449374","ambient"
"3388",8.59,2019-02-27 10:11:00,"salmonShed","20449374","ambient"
"3389",8.59,2019-02-27 10:21:00,"salmonShed","20449374","ambient"
"3390",8.59,2019-02-28 02:51:00,"salmonShed","20449374","ambient"
"3391",8.59,2019-02-28 03:01:00,"salmonShed","20449374","ambient"
"3392",8.59,2019-02-28 03:11:00,"salmonShed","20449374","ambient"
"3393",8.59,2019-02-28 03:21:00,"salmonShed","20449374","ambient"
"3394",8.59,2019-02-28 03:31:00,"salmonShed","20449374","ambient"
"3395",8.59,2019-02-28 03:41:00,"salmonShed","20449374","ambient"
"3396",8.59,2019-02-28 03:51:00,"salmonShed","20449374","ambient"
"3397",8.59,2019-02-28 04:01:00,"salmonShed","20449374","ambient"
"3398",8.59,2019-02-28 04:11:00,"salmonShed","20449374","ambient"
"3399",8.59,2019-02-28 09:31:00,"salmonShed","20449374","ambient"
"3400",8.59,2019-03-01 08:51:00,"salmonShed","20449374","ambient"
"3401",8.59,2019-03-01 09:11:00,"salmonShed","20449374","ambient"
"3402",8.59,2019-03-01 09:21:00,"salmonShed","20449374","ambient"
"3403",8.59,2019-03-02 01:31:00,"salmonShed","20449374","ambient"
"3404",8.59,2019-03-02 05:11:00,"salmonShed","20449374","ambient"
"3405",8.59,2019-03-02 07:31:00,"salmonShed","20449374","ambient"
"3406",8.59,2019-03-02 11:31:00,"salmonShed","20449374","ambient"
"3407",8.59,2019-03-02 18:41:00,"salmonShed","20449374","ambient"
"3408",8.59,2019-03-02 18:51:00,"salmonShed","20449374","ambient"
"3409",8.59,2019-03-02 19:01:00,"salmonShed","20449374","ambient"
"3410",8.59,2019-03-02 21:21:00,"salmonShed","20449374","ambient"
"3411",8.59,2019-03-03 00:31:00,"salmonShed","20449374","ambient"
"3412",8.59,2019-03-03 00:41:00,"salmonShed","20449374","ambient"
"3413",8.59,2019-03-03 18:51:00,"salmonShed","20449374","ambient"
"3414",8.59,2019-03-03 19:01:00,"salmonShed","20449374","ambient"
"3415",8.59,2019-03-04 18:51:00,"salmonShed","20449374","ambient"
"3416",8.59,2019-03-05 12:51:00,"salmonShed","20449374","ambient"
