"","salinity","ObservationDate","treatment","location","sensortype"
"310",25.0273,2019-06-02 13:11:00,"ambient","salmonShed","20449374"
"311",25.0276,2019-05-27 16:41:00,"ambient","salmonShed","20449374"
"312",25.0277,2019-05-22 16:41:00,"ambient","salmonShed","20449374"
"313",25.0277,2019-06-02 12:51:00,"ambient","salmonShed","20449374"
"314",25.0279,2019-05-23 16:41:00,"ambient","salmonShed","20449374"
"315",25.0279,2019-05-23 16:51:00,"ambient","salmonShed","20449374"
"316",25.0281,2019-05-29 09:51:00,"ambient","salmonShed","20449374"
"317",25.0284,2019-05-29 15:41:00,"ambient","salmonShed","20449374"
"318",25.0285,2019-05-26 17:11:00,"ambient","salmonShed","20449374"
"319",25.0285,2019-06-02 12:21:00,"ambient","salmonShed","20449374"
"320",25.0288,2019-05-14 08:31:00,"ambient","salmonShed","20449374"
"321",25.0288,2019-05-30 19:31:00,"ambient","salmonShed","20449374"
"322",25.0289,2019-05-30 12:11:00,"ambient","salmonShed","20449374"
"323",25.0289,2019-06-02 12:31:00,"ambient","salmonShed","20449374"
"324",25.0291,2019-06-01 10:11:00,"ambient","salmonShed","20449374"
"325",25.0293,2019-05-27 16:51:00,"ambient","salmonShed","20449374"
"326",25.0293,2019-05-27 17:51:00,"ambient","salmonShed","20449374"
"327",25.0302,2019-04-18 08:51:00,"ambient","salmonShed","20449374"
"328",25.0305,2019-05-29 12:21:00,"ambient","salmonShed","20449374"
"329",25.0305,2019-05-30 11:31:00,"ambient","salmonShed","20449374"
"330",25.0305,2019-05-30 12:01:00,"ambient","salmonShed","20449374"
"331",25.0305,2019-05-30 19:21:00,"ambient","salmonShed","20449374"
"332",25.0309,2019-05-29 09:11:00,"ambient","salmonShed","20449374"
"333",25.0312,2019-05-26 19:21:00,"ambient","salmonShed","20449374"
"334",25.0315,2019-04-17 20:11:00,"ambient","salmonShed","20449374"
"335",25.0316,2019-05-16 08:51:00,"ambient","salmonShed","20449374"
"336",25.0319,2019-05-27 18:41:00,"ambient","salmonShed","20449374"
