#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
301,2/27/19 12:05,11.49,8.56,,
302,2/27/19 12:15,11.5,8.56,,
303,2/27/19 12:25,11.5,8.58,,
304,2/27/19 12:35,11.49,8.58,,
305,2/27/19 12:45,11.49,8.58,,
306,2/27/19 12:55,11.49,8.6,,
307,2/27/19 13:05,11.49,8.6,,
308,2/27/19 13:15,11.49,8.62,,
309,2/27/19 13:25,11.48,8.62,,
310,2/27/19 13:35,11.49,8.62,,
311,2/27/19 13:45,11.49,8.62,,
312,2/27/19 13:55,11.49,8.64,,
313,2/27/19 14:05,11.49,8.64,,
314,2/27/19 14:15,11.49,8.64,,
315,2/27/19 14:25,11.49,8.64,,
316,2/27/19 14:35,11.49,8.64,,
317,2/27/19 14:45,11.5,8.64,,
318,2/27/19 14:55,11.49,8.64,,
319,2/27/19 15:05,11.5,8.64,,
320,2/27/19 15:15,11.5,8.64,,
321,2/27/19 15:25,11.49,8.64,,
322,2/27/19 15:35,11.49,8.64,,
323,2/27/19 15:45,11.49,8.64,,
324,2/27/19 15:55,11.5,8.64,,
325,2/27/19 16:05,11.49,8.64,,
326,2/27/19 16:15,11.5,8.64,,
327,2/27/19 16:25,11.49,8.66,,
328,2/27/19 16:35,11.5,8.66,,
329,2/27/19 16:45,11.5,8.66,,
330,2/27/19 16:55,11.5,8.66,,
331,2/27/19 17:05,11.5,8.66,,
332,2/27/19 17:15,11.5,8.66,,
333,2/27/19 17:25,11.5,8.64,,
334,2/27/19 17:35,11.5,8.64,,
335,2/27/19 17:45,11.52,8.64,,
336,2/27/19 17:55,11.53,8.62,,
337,2/27/19 18:05,11.53,8.62,,
338,2/27/19 18:15,11.53,8.6,,
339,2/27/19 18:25,11.52,8.62,,
340,2/27/19 18:35,11.52,8.62,,
341,2/27/19 18:45,11.52,8.62,,
342,2/27/19 18:55,11.52,8.64,,
343,2/27/19 19:05,11.51,8.64,,
344,2/27/19 19:15,11.51,8.64,,
