"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
370,11/29/18 02:24:00 AM,11.224,,,,
371,11/29/18 02:34:00 AM,11.224,,,,
372,11/29/18 02:44:00 AM,11.224,,,,
373,11/29/18 02:54:00 AM,11.224,,,,
374,11/29/18 03:04:00 AM,11.200,,,,
375,11/29/18 03:14:00 AM,11.200,,,,
376,11/29/18 03:24:00 AM,11.200,,,,
377,11/29/18 03:34:00 AM,11.200,,,,
378,11/29/18 03:44:00 AM,11.200,,,,
379,11/29/18 03:54:00 AM,11.200,,,,
380,11/29/18 04:04:00 AM,11.200,,,,
381,11/29/18 04:14:00 AM,11.224,,,,
382,11/29/18 04:24:00 AM,11.224,,,,
383,11/29/18 04:34:00 AM,11.224,,,,
384,11/29/18 04:44:00 AM,11.224,,,,
385,11/29/18 04:54:00 AM,11.248,,,,
386,11/29/18 05:04:00 AM,11.248,,,,
387,11/29/18 05:14:00 AM,11.248,,,,
388,11/29/18 05:24:00 AM,11.248,,,,
389,11/29/18 05:34:00 AM,11.248,,,,
390,11/29/18 05:44:00 AM,11.248,,,,
391,11/29/18 05:54:00 AM,11.248,,,,
392,11/29/18 06:04:00 AM,11.248,,,,
393,11/29/18 06:14:00 AM,11.248,,,,
394,11/29/18 06:24:00 AM,11.248,,,,
395,11/29/18 06:34:00 AM,11.248,,,,
396,11/29/18 06:44:00 AM,11.248,,,,
397,11/29/18 06:54:00 AM,11.248,,,,
398,11/29/18 07:04:00 AM,11.248,,,,
399,11/29/18 07:14:00 AM,11.248,,,,
400,11/29/18 07:24:00 AM,11.273,,,,
401,11/29/18 07:34:00 AM,11.273,,,,
402,11/29/18 07:44:00 AM,11.273,,,,
403,11/29/18 07:54:00 AM,11.273,,,,
404,11/29/18 08:04:00 AM,11.273,,,,
405,11/29/18 08:14:00 AM,11.273,,,,
406,11/29/18 08:24:00 AM,11.273,,,,
407,11/29/18 08:34:00 AM,11.273,,,,
408,11/29/18 08:44:00 AM,11.273,,,,
409,11/29/18 08:54:00 AM,11.273,,,,
410,11/29/18 09:04:00 AM,11.273,,,,
411,11/29/18 09:14:00 AM,11.273,,,,
412,11/29/18 09:24:00 AM,11.273,,,,
413,11/29/18 09:34:00 AM,11.273,,,,
414,11/29/18 09:44:00 AM,11.273,,,,
415,11/29/18 09:54:00 AM,11.297,,,,
416,11/29/18 10:04:00 AM,11.297,,,,
417,11/29/18 10:14:00 AM,11.297,,,,
418,11/29/18 10:24:00 AM,11.321,,,,
